,character,line #,line
283,ANAKIN,283,"I think time has given me much
more mature feelings to enhance my
perception."
284,PADMÉ,284,"It must be difficult having sworn
your life to the Jedi... not being
able to visit the places you
like... or do the things you
like..."
285,ANAKIN,285,Or be with the people I love.
286,PADMÉ,286,"Are you allowed to love? I
thought that was forbidden for a
Jedi."
287,ANAKIN,287,"Attachment is forbidden.
Possession is forbidden.
Compassion, which I would define
as unconditional love, is central
to a Jedi's life, so you might say
we're encouraged to love."
288,PADMÉ,288,You have changed so much
289,ANAKIN,289,"You haven't changed a bit. You're
exactly the way I remember you in
my dreams. I doubt if Naboo has
changed much either."
290,PADMÉ,290,It hasn't...
291,ANAKIN,291,"I can't wait to breathe the sweet
breeze that comes off the rolling
hills. Whenever I try to
visualise the Force, those hills
are what I see."
292,"ANAKIN
(continuing)",292,I love Naboo.
293,"PADMÉ
(changing the subject)",293,"Were you dreaming about you
mother earlier, weren't you?"
294,ANAKIN,294,"Yes... I left Tatooine so long
ago, my memory of her is fading.
I don't want to lose it. Recently
I've been seeing her in my
dreams... vivid dreams... scary
dreams. I worry about her."
295,HERMIONE,295,Can I help ya?
296,OBI-WAN,296,I'm looking for Dexter.
297,HERMIONE BAGWA,297,Waddya want him for?
298,OBI-WAN,298,"He's not in trouble. It's
personal."
299,HERMIONE BAGWA,299,"Someone to see ya, honey"
300,(lowering her voice),300,"A Jedi, by the looks of him."
301,DEXTER JETTSTER,301,Obi-Wan!
302,OBI-WAN,302,"Hey, Dex."
303,DEXTER JETTSTER,303,Take a seat! Be right with ya!
304,HERMIONE BAGWA,304,You want a cup of ardees?
305,OBI-WAN,305,Thank you.
306,DEXTER JETTSTER,306,"Hey, ol' buddy!"
307,OBI-WAN,307,"Hey, Dex."
308,DEXTER JETTSTER,308,"So, my friend. What can I do for
ya?"
309,OBI-WAN,309,You can tell me what this is.
310,DEXTER JETTSTER,310,"Well, whattaya know..."
311,"DEXTER JETTSTER
(continuing)",311,"I ain't seen one of these since I
was prospecting on Subterrel
beyond the Outer Rim!"
312,OBI-WAN,312,Do you know where it came from?
313,DEXTER JETTSTER,313,"This baby belongs to them cloners.
What you got here is a Kamino
Kyberdart."
314,OBI-WAN,314,"Kamino Kyberdart... I wonder why
it didn't show up in any analysis
archive."
315,DEXTER JETTSTER,315,"It's these funny little cuts on
the side give it away...
Those analysis droids you've got
over there only focus on symbols,
you know. I should think you Jedi
would have more respect for the
difference between knowledge and
wisdom."
316,OBI-WAN,316,"Well, Dex, if droids could think, we
wouldn't be here, would we?"
317,(laughing),317,"Kamino... doesn't sound familiar.
Is it part of the Republic?"
318,DEXTER JETTSTER,318,"No, it's beyond the Outer Rim.
I'd say about twelve parsecs
outside the Rishi Maze, toward the
south. It should be easy to find,
even for those droids in your
archive to find. Those Kaminoans
keep to themselves. They're
cloners. Damned good ones, too."
319,OBI-WAN,319,Cloners? Are they friendly?
320,DEXTER JETTSTER,320,It depends.
321,OBI-WAN,321,"On what, Dex?"
322,DEXTER JETTSTER,322,"On how good your manners are...
and how big your pocketbook is..."
323,ANAKIN,323,"If I grew up here, I don't think
I'd ever leave."
324,"PADMÉ
(laughing)",324,I doubt that.
325,ANAKIN,325,"No, really. When I started my
training, I was very homesick and
very lonely. This city and my Mom
were the only pleasant things I
had to think about... The problem
was, the more I thought about my
Mom, the worse I felt. But I
would feel better if I thought
about the palace - the way it
shimmers in the sunlight - the way
the air always smells of flowers..."
326,PADMÉ,326,"...and the soft sound of the
distant waterfalls. The first
time I saw the Capital, I was very
young... I'd never seen a
waterfall before. I though they
were so beautiful... I never
dreamed one day I'd live in the
palace."
327,ANAKIN,327,"Well, tell me, did you dream of
power and politics when you were
a little girl?"
328,"PADMÉ
(laughing)",328,"No! That was the last thing I
thought of. My dream was to help
in the ""Refugee Relief Movement.""
I never thought of running for
elected office. But the more
history I studied, the more I
realised how much good politicians
could do. So when I was eight, I
joined the ""Apprentice
Legislators"", then later on became
a Senatorial advisor, with such a
passion that, before I knew it, I
was elected Queen. Partly because
I scored so high on my education
certificate, but for the most part
it was my conviction that reform
was possible. I wasn't the
youngest Queen ever elected, but
now that I think back on it, I'm
not sure I was old enough. I'm not
sure I was ready."
329,ANAKIN,329,"The people you served thought you
did a good job. I heard they
tried to amend the Constitution so
you could stay in office."
